trade_date,total_news,avg_tone,positive_ratio,news_ma_5,news_std_5,news_zscore_5,news_ma_10,news_std_10,news_zscore_10,news_ma_20,news_std_20,news_zscore_20,news_daily_change,news_weekly_change,tone_ma_3,tone_volatility_3,tone_ma_5,tone_volatility_5,tone_ma_10,tone_volatility_10,tone_change,tone_momentum,pos_ratio_ma_5,pos_ratio_ma_10,pos_ratio_ma_20,pos_ratio_change,pos_ratio_acc,weighted_tone,quality_tone,combined_sentiment
2021/8/9,2007,-1.75,0.2755,2026.2,848.1973237,-0.022636242,2219.2,764.8809348,-0.2774288,3026.65,1141.44236,-0.893299597,0.728682171,-0.34922179,-1.48,4.936435961,-1.63,4.947908649,-1.725,5.79763745,-0.2,0.259,0.28644,0.27988,0.25874,-0.113862978,0.014780519,-13.30856534,-0.482125,-0.954139595
2021/8/10,3425,-3.36,0.1807,2121.6,992.3677746,1.313424351,2396.2,822.4440271,1.250905795,2990.8,1115.533745,0.389230717,0.706527155,0.161804613,-2.22,15.75259979,-1.908,13.4687505,-1.806,9.357794612,-1.61,0.037,0.2723,0.27692,0.257355,-0.344101633,-0.230238655,-27.34753956,-0.607152,-1.185560459
2021/8/11,3811,-3.37,0.1824,2322.4,1237.12077,1.203277833,2611.5,886.9990918,1.352312546,2983.65,1109.477035,0.745711694,0.11270073,0.357677235,-2.826666667,14.80193231,-2.234,16.75742104,-1.97,12.1805747,-0.01,-0.2415,0.26126,0.27007,0.25618,0.009407858,0.353509492,-27.78871422,-0.614688,-1.116057811
2021/8/12,3303,-2.78,0.2137,2741.4,1113.974326,0.504140882,2677.2,913.7665396,0.684857645,2937.9,1074.203494,0.339879736,-0.133298347,1.734271523,-3.17,5.362201041,-2.562,13.79502954,-2.091,12.57607729,0.59,-0.5345,0.23264,0.25996,0.25418,0.171600877,0.162193019,-22.52603179,-0.594086,-1.033885559
2021/8/13,3185,-2.32,0.2389,3146.2,678.8882088,0.057152267,2693.9,922.1744171,0.532545678,2964.1,1073.484386,0.205778494,-0.035725098,1.74332472,-2.823333333,8.355381499,-2.716,11.04539542,-2.146,12.48574868,0.46,-0.68,0.21824,0.25469,0.252335,0.117922321,-0.053678556,-18.71432986,-0.554248,-0.918745417
2021/8/16,2372,-1.64,0.2344,2253,1034.734024,0.1150054,2287.7,1075.825786,0.078358412,2666.4,1087.549897,-0.270700223,1.395959596,-0.377591183,-2.133333333,9.850299488,-2.3,8.264659703,-2.267,12.46865991,1.19,-0.2565,0.22966,0.24546,0.25405,0.11037423,0.26664921,-12.74593282,-0.384416,-0.92067011
2021/8/17,2826,-2.13,0.1982,2157.6,930.4597251,0.718354575,2449.5,1015.372537,0.370799865,2565.1,960.1513532,0.271727993,0.191399663,-0.144414169,-2.2,9.494229827,-2.17,7.091304534,-2.366,10.84827728,-0.49,-0.1015,0.22656,0.2296,0.24984,-0.15443686,-0.26481109,-16.92704899,-0.422166,-0.997164336
2021/8/18,2671,-1.81,0.24,2054.8,809.0443128,0.761639369,2600.5,909.1908796,0.077541473,2481.55,865.4220434,0.218910532,-0.054847841,-0.161381476,-1.86,3.949531618,-2.068,7.33189198,-2.392,10.36859103,0.32,0.001,0.22678,0.22251,0.249725,0.210898083,0.365334943,-14.28195439,-0.4344,-0.896831457
2021/8/19,3491,-1.62,0.2773,2470,923.252674,1.105872779,2748.9,922.5673658,0.804385704,2484.05,868.4066156,1.159537459,0.307001123,1.467137809,-1.853333333,4.091601154,-2.006,7.999397477,-2.379,10.61165963,0.19,0.046,0.2322,0.22269,0.251285,0.155416667,-0.055481416,-13.21633247,-0.449226,-0.656186069
2021/8/20,3205,-1.85,0.2624,2913,441.0674552,0.662030255,2726.9,907.1475992,0.527036615,2561.55,859.6446925,0.748506919,-0.08192495,2.237373737,-1.76,1.950692185,-1.81,3.262974103,-2.228,9.333406666,-0.23,0.207,0.24246,0.23086,0.25389,-0.05373242,-0.209149086,-14.93464177,-0.48544,-0.778925327
2021/8/23,3145,-1.33,0.2881,2746.2,753.2195563,0.529460496,2400.5,822.1012711,0.90560619,2547.2,863.4911757,0.692305859,0.776836158,0.177461625,-1.853333333,7.463270061,-1.806,5.529480988,-1.937,6.502759414,0.66,0.2355,0.26578,0.24628,0.250485,0.115801704,0.05281282,-10.71166982,-0.383173,-0.639404332
2021/8/24,3702,-1.77,0.2258,2788.4,809.2096762,1.129002812,2629.2,835.4845301,1.284045319,2578.1,894.2222672,1.256846358,0.177106518,0.060441134,-1.696666667,5.334716487,-1.836,5.309779656,-1.921,6.556959661,-0.44,0.22,0.25548,0.24384,0.246825,-0.21624436,-0.332046064,-14.54391049,-0.399666,-0.722183115
2021/8/25,4012,-1.74,0.2218,2949.8,976.303334,1.087981535,2931.4,714.4710864,1.512447488,2631.3,947.4529345,1.457275554,0.08373852,0.251794072,-1.613333333,3.902460762,-1.814,5.348790517,-1.812,4.177137776,0.03,0.2305,0.24736,0.24491,0.245345,-0.017714792,0.198529568,-14.4372922,-0.385932,-0.665324863
2021/8/26,3443,-1.74,0.2823,3214.4,868.5167241,0.263207367,3038.5,701.4526594,0.576660441,2663.1,964.1859342,0.808868883,-0.141824526,0.624056604,-1.75,0.274954542,-1.714,3.790984041,-1.822,4.091122095,0,0.3305,0.25524,0.2497,0.24758,0.27276826,0.290483052,-14.17123663,-0.491202,-0.684483033
2021/8/27,3198,-1.38,0.2749,3500,361.7409294,-0.834851617,3075.7,698.7900734,0.175016796,2762.6,907.1132002,0.479984196,-0.071158873,0.806779661,-1.62,3.2994545,-1.592,3.451382332,-1.747,4.239844337,0.36,0.4645,0.25858,0.25737,0.243485,-0.026213248,-0.298981508,-11.13741909,-0.379362,-0.659069544
2021/8/30,2649,-1.35,0.3288,2571.2,777.1638823,0.100107586,2760.5,855.5019644,-0.130332839,2743.7,858.3597639,-0.1103267,0.560070671,-0.339730808,-1.516666667,2.340256396,-1.534,2.638704227,-1.674,4.614966955,0.28,0.417,0.29116,0.26926,0.25006,0.130285321,0.087259147,-10.64112514,-0.44388,-0.6770652
2021/8/31,3226,-1.46,0.2839,2527.8,720.285499,0.969337854,2871.1,834.7374105,0.425163645,2714.45,829.5598373,0.616652322,0.217818045,-0.06302643,-1.48,2.239374913,-1.478,1.909565396,-1.596,3.45061154,-0.11,0.3775,0.29148,0.27336,0.255135,-0.136557178,-0.266842499,-11.79578996,-0.414494,-0.659365266
2021/9/1,2768,-1.39,0.3168,2441.8,641.6371249,0.508387042,2970.9,743.0931525,-0.273047867,2687.7,818.1296449,0.098150703,-0.141971482,-0.134459037,-1.4,0.883855192,-1.48,1.878297101,-1.536,2.782143059,0.07,0.306,0.29986,0.27922,0.26029,0.115885875,0.252443053,-11.01747572,-0.440352,-0.681007674
2021/9/2,3635,-1.47,0.271,2795.2,727.4638823,1.154421574,3019.9,771.4628889,0.797316383,2710.2,838.4613477,1.102972728,0.313222543,0.945931478,-1.44,0.691953756,-1.46,1.702351315,-1.55,2.572780597,-0.08,0.2835,0.29828,0.27751,0.261895,-0.144570707,-0.260456582,-12.052,-0.39837,-0.60578558
2021/9/3,3189,-1.22,0.334,3093.4,394.7876644,0.242155489,2968.6,737.3686248,0.298900703,2798.9,786.4538599,0.496024014,-0.122696011,0.878091873,-1.36,2.02672149,-1.378,1.608738636,-1.495,2.732434812,0.25,0.33,0.3069,0.28833,0.266085,0.232472325,0.377043032,-9.842686959,-0.40748,-0.544113343
2021/9/6,3162,-1.15,0.3343,2764.2,796.6113858,0.499365195,2603,702.7727624,0.795420696,2839.35,723.9148158,0.445701612,0.597776655,0.14234104,-1.333333333,4.242782106,-1.338,3.313553983,-1.409,2.803447877,0.49,0.24,0.29812,0.29899,0.27818,0.387136929,0.610469189,-9.268167657,-0.384445,-0.533073423
2021/9/7,3379,-1.21,0.3368,2713,732.2803425,0.909487749,2754.1,689.4961848,0.906313934,2874.75,732.5089455,0.688387498,0.068627451,-0.07042641,-1.333333333,4.242782106,-1.286,3.172122318,-1.373,2.807041147,-0.06,0.262,0.31128,0.30478,0.28302,0.007478313,-0.379658617,-9.832013496,-0.407528,-0.503905101
2021/9/8,3758,-1.43,0.2948,2826.8,858.1425872,1.085134352,2960.1,645.217698,1.236636879,2888.1,746.6282031,1.165104662,0.112163362,0.178425839,-1.263333333,2.340256396,-1.328,3.246327155,-1.353,2.451342489,-0.22,0.2105,0.30344,0.30517,0.283895,-0.124703088,-0.132181401,-11.77162879,-0.421564,-0.542136168
2021/9/9,3643,-1.1,0.3404,3184.2,712.5115438,0.643919392,3059.5,668.1249467,0.873339639,2910,762.664167,0.961104549,-0.030601384,0.962823276,-1.246666667,2.667358244,-1.306,3.575466403,-1.328,2.761535805,0.33,0.195,0.30946,0.30633,0.287795,0.15468114,0.279384228,-9.020920984,-0.37444,-0.427181951
2021/9/10,3426,-1.41,0.3036,3473.6,233.3930162,-0.203947833,3079.5,676.6025011,0.512117528,2975.3,747.2176531,0.603170975,-0.059566292,0.731177362,-1.313333333,2.937141467,-1.26,2.402248946,-1.323,2.705453751,-0.31,0.1995,0.32198,0.3083,0.29083,-0.108108108,-0.262789248,-11.47661114,-0.428076,-0.58529694
2021/9/13,3341,-0.71,0.4095,3012.4,645.2126006,0.509289496,2919.6,722.4149623,0.583321252,2944.1,710.9063081,0.558301418,0.536798528,-0.110963278,-0.74,2.182384018,-0.946,5.045746724,-1.137,5.119949218,0.18,0.37,0.36828,0.33586,0.312095,0.051078029,0.072920861,-5.761170544,-0.290745,-0.300286101
2021/9/14,4096,-1.09,0.3418,3103,774.7076868,1.28177378,3143.6,702.9985301,1.354768124,2948.3,717.7625395,1.598996795,0.225980245,0.124348065,-0.896666667,3.017548674,-0.944,5.026983191,-1.125,5.107465125,-0.38,0.3395,0.36856,0.33901,0.318095,-0.165323565,-0.216401594,-9.066631203,-0.372562,-0.341625941
2021/9/15,5505,-1.78,0.2518,3518.8,1341.781912,1.480270364,3496.2,908.2652329,2.211688753,3051.4,913.8660733,2.684857302,0.343994141,0.606830123,-1.193333333,8.610853616,-1.018,7.341337753,-1.139,5.533328112,-0.69,0.2675,0.3582,0.34009,0.31657,-0.263311878,-0.097988313,-15.33219676,-0.448204,-0.36460961
2021/9/16,5510,-1.39,0.2789,4125.2,1435.663853,0.964571196,3731,1096.301966,1.622728095,3167,1066.815922,2.196255186,0.000908265,1.223567393,-1.42,5.492212669,-1.172,6.72037499,-1.163,5.676009161,0.39,0.114,0.33432,0.33455,0.31677,0.107625099,0.370936978,-11.97415691,-0.387671,-0.240232284
2021/9/17,5631,-0.86,0.3534,4816.6,1038.581388,0.784146538,3956.2,1238.092063,1.352726546,3355.15,1153.934107,1.972252996,0.021960073,1.590156394,-1.343333333,7.330402445,-1.166,6.802555402,-1.128,5.86369167,0.53,0.0845,0.32708,0.33621,0.320495,0.267120832,0.159495733,-7.427149112,-0.303924,0.001072385
2021/9/22,4099,-1.05,0.3064,3105.6,785.763514,1.264248062,3961.1,1251.803361,0.110161072,3432.75,1130.3427,0.589423013,0.308748404,-0.272065353,-1.426666667,5.39344046,-1.214,6.641352272,-1.19,6.350685002,0.66,-0.025,0.30292,0.315,0.321655,0.404860156,0.551907477,-8.734679365,-0.32172,-0.380871796
2021/9/23,4099,-0.95,0.3157,3289.8,905.7663606,0.89338712,4036.9,1232.88915,0.050369492,3478.25,1138.301776,0.545329905,0,0.289804909,-1.236666667,6.555486252,-1.276,5.150782465,-1.214,5.944032301,0.1,-0.1005,0.28394,0.30562,0.32074,0.03035248,-0.374507675,-7.90280514,-0.299915,-0.345980504
2021/9/24,4556,-2.04,0.2368,3821.8,617.8824322,1.188251942,4082.9,1243.871773,0.380344671,3613.25,1095.066394,0.860906704,0.111490607,1.402953586,-1.346666667,9.564747775,-1.454,7.233447311,-1.309,7.174797558,-1.09,-0.237,0.26654,0.29512,0.317065,-0.249920811,-0.280273291,-17.18581637,-0.483072,-0.613286981
2021/9/27,5406,-1.61,0.2579,4453.2,587.3982465,1.622068172,3779.4,965.5112865,1.684703248,3867.8,1084.387948,1.418496031,0.389717224,0.318858258,-1.816666667,7.101661777,-1.688,8.394298065,-1.451,8.163829984,-0.1,-0.3985,0.2541,0.27851,0.30736,-0.015648855,-0.338213216,-13.838674,-0.415219,-0.336427686
2021/9/28,5459,-1.56,0.2555,4725.2,688.5497077,1.065718265,4007.5,1071.291355,1.354906855,3952.85,1140.57323,1.320520209,0.009803922,0.331788241,-1.56,0.793725393,-1.81,5.700473665,-1.543,6.79666683,0.05,-0.514,0.24206,0.263,0.305395,-0.009305933,0.006342922,-13.42411835,-0.39858,-0.319140963
2021/9/29,4470,-1.38,0.2962,4708,694.8780469,-0.342506143,4264.9,776.1667132,0.264247354,3994.2,1143.735321,0.416005339,-0.181168712,-0.018876207,-1.516666667,1.920312475,-1.678,5.943302112,-1.566,6.516588064,0.18,-0.368,0.25394,0.26024,0.303185,0.159295499,0.168601432,-11.59940698,-0.408756,-0.401181952
2021/9/30,4402,-0.98,0.336,4725.4,683.5742827,-0.473101473,4382.8,684.4421573,0.028052042,4043,1139.027748,0.315181084,-0.015212528,0.020162225,-1.306666667,4.712706229,-1.408,4.033812093,-1.512,7.15578647,0.4,-0.1195,0.28152,0.26827,0.304805,0.13436867,-0.024926829,-8.222240578,-0.32928,-0.270267171
2021/10/8,4053,-1.65,0.2443,3983.6,418.8989138,0.165672428,3815.5,635.542157,0.373696689,3911.5,862.9365714,0.163974972,-0.039118065,0.536973834,-1.713333333,2.166933317,-1.75,1.77127073,-1.493,4.934478696,-0.03,-0.232,0.22508,0.26088,0.26194,0.20226378,0.149959274,-13.70730789,-0.403095,-0.607142188
2021/10/11,3593,-2,0.2324,3326,897.075805,0.29763371,3394.4,765.5377485,0.259425483,3916.9,852.9552898,-0.379738544,0.609046126,-0.156968559,-1.703333333,6.091206777,-1.676,4.351179151,-1.66,3.999899999,-0.16,-0.1215,0.23928,0.24194,0.259505,0.050632911,0.301564168,-16.37404213,-0.4648,-0.783572894
2021/10/12,3660,-1.38,0.2904,3214.4,786.2250314,0.566758857,3457.4,758.1042438,0.267245569,3894.95,853.6708028,-0.275223188,0.01864737,-0.132290185,-1.74,5.109520525,-1.628,4.850694796,-1.669,3.786623826,0.62,-0.057,0.25672,0.24309,0.258705,0.249569707,0.198936796,-11.32357843,-0.400752,-0.554737374
2021/10/13,4134,-1.29,0.2637,3230.6,808.3472645,1.117588986,3607.1,725.1918443,0.726566362,3896.7,854.1468566,0.277821077,0.129508197,0.019985196,-1.556666667,6.13654626,-1.556,5.391025876,-1.653,4.11653738,0.09,0.032,0.2606,0.24284,0.256105,-0.091942149,-0.341511856,-10.74214296,-0.340173,-0.486317352
2021/10/14,3713,-1.41,0.2831,3466.6,721.3330022,0.341589806,3653.6,714.4359391,0.083142514,3854.55,840.5921143,-0.168393205,-0.101838413,0.46585077,-1.36,0.991362699,-1.584,5.000595964,-1.61,4.135504806,-0.12,-0.0275,0.25816,0.246,0.25842,0.073568449,0.165510598,-11.59000929,-0.399171,-0.561874327
2021/10/15,3839,-1.27,0.2764,3787.8,213.5127631,0.239798311,3623.8,698.05966,0.308283106,3830.75,833.5783912,0.00989709,0.033934824,0.719211823,-1.323333333,1.201998336,-1.47,4.795310209,-1.56,4.349988506,0.14,0.0335,0.2692,0.25031,0.262335,-0.023666549,-0.097234998,-10.48159911,-0.351028,-0.517470153
2021/10/18,3441,-1.22,0.2764,3066.6,845.5878429,0.442768901,3148.6,784.6454543,0.372652385,3482.05,774.597313,-0.052995278,0.76552078,-0.167634253,-1.41,2.94,-1.382,2.30426561,-1.469,4.170865618,0.37,0.099,0.27946,0.27003,0.265455,0.014684288,0.072123734,-9.935445732,-0.337208,-0.577948138
2021/10/19,3327,-1.25,0.2943,2989.4,787.4406644,0.428730716,3228,755.0449582,0.13111802,3424.9,739.2276126,-0.132435529,-0.033129904,-0.103959063,-1.353333333,3.262330455,-1.35,2.456705111,-1.467,4.198699799,-0.03,0.1245,0.2817,0.26993,0.26536,0.064761216,0.050076928,-10.1376585,-0.367875,-0.580482488
2021/10/20,3552,-1,0.3136,2932,717.3695003,0.864268692,3359.9,672.6242884,0.285597775,3382.4,703.6744463,0.241020547,0.067628494,-0.074759052,-1.156666667,2.166933317,-1.296,3.525785019,-1.383,4.226615667,0.25,0.1795,0.28914,0.27917,0.26424,0.065579341,0.000818125,-8.175547596,-0.3136,-0.45823962
2021/10/21,3577,-1.5,0.2745,3169.2,689.2932612,0.591620465,3358.3,672.0269588,0.325433373,3376.35,701.334463,0.286097448,0.007038288,0.496026767,-1.25,3.968626967,-1.312,3.742143771,-1.333,2.624553295,-0.5,0.1845,0.28624,0.28338,0.26266,-0.124681122,-0.190260463,-12.2738389,-0.41175,-0.618036793
2021/10/22,3542,-1.2,0.3075,3487.8,103.7578913,0.522369907,3346.5,667.1591931,0.29303351,3401.95,697.359869,0.200828878,-0.009784736,0.817342227,-1.233333333,3.994996871,-1.234,2.829939929,-1.315,2.689051878,0.3,0.258,0.29326,0.28509,0.26409,0.120218579,0.244899702,-9.807274926,-0.369,-0.512647551
2021/10/25,3566,-0.55,0.3996,3015,749.462474,0.735193581,2973.5,693.0187187,0.854955262,3298.65,754.7223453,0.354236232,0.661696179,0.003941441,-1.04,6.759260315,-1.164,5.739682918,-1.23,4.624543221,0.7,0.231,0.32358,0.30636,0.278335,0.191058122,0.07569908,-4.498714102,-0.21978,-0.238060867
2021/10/26,4702,-0.73,0.3741,3240,1063.458509,1.374759794,3204.6,845.6955323,1.770613587,3320.65,789.8760246,1.748818748,0.318564218,0.314509365,-0.843333333,5.770407265,-1.01,5.497945071,-1.161,5.103187239,-0.18,0.328,0.3435,0.31487,0.287385,-0.063813814,-0.254871936,-6.172847794,-0.273093,-0.108717236
2021/10/27,4502,-0.85,0.3567,3432,1208.397286,0.885470377,3459.9,809.0970894,1.287978926,3334.85,809.1742558,1.442396358,-0.042535091,0.271033315,-0.71,2.396998123,-0.94,5.2936188,-1.087,4.697263033,-0.12,0.3595,0.35334,0.3233,0.29506,-0.046511628,0.017302186,-7.150624252,-0.303195,-0.195106619
2021/10/28,4419,-1.02,0.2906,3867,1055.650984,0.522900095,3557.7,863.8164736,0.997086796,3353.15,830.1376091,1.283943756,-0.018436251,0.969251337,-0.866666667,2.31317963,-0.88,4.265489421,-1.067,4.645716306,-0.17,0.388,0.3513,0.32472,0.297375,-0.185309784,-0.138798156,-8.561772875,-0.296412,-0.338426562
2021/10/29,3831,-1.23,0.2897,4204,481.9766592,-0.773896397,3608.1,863.5636051,0.258116482,3418.05,813.2098502,0.507802506,-0.133061779,0.785181733,-1.033333333,3.021721364,-0.876,4.157181738,-1.065,4.624694585,-0.21,0.39,0.34214,0.32426,0.297095,-0.003097041,0.182212744,-10.14890483,-0.356331,-0.491790895
2021/11/1,3757,-1.21,0.3247,3492.2,823.8514429,0.321417171,3462.1,975.5272591,0.302298062,3404.3,815.5595496,0.432463822,0.164239231,-0.165482008,-1.023333333,3.017548674,-1.064,2.592944272,-1.002,4.064342505,-0.38,0.0945,0.3124,0.33287,0.30898,-0.082509183,-0.250110635,-9.960287038,-0.392887,-0.452586746
2021/11/2,3828,-1.03,0.3349,3374,688.9978229,0.658928062,3620.5,879.6521093,0.235888709,3389,803.9372848,0.546062496,0.018898057,-0.133740665,-1.023333333,3.017548674,-1.066,2.583207309,-0.973,3.670678411,0.18,0.0795,0.32126,0.33628,0.31254,0.031413613,0.113922796,-8.49786972,-0.344947,-0.386005444
2021/11/3,3693,-1.26,0.2862,3346.4,668.5759493,0.518415298,3775.2,711.4832394,-0.115533291,3388,803.5253902,0.379577302,-0.035266458,-0.036021926,-1.166666667,1.920312475,-1.072,2.708918603,-0.974,3.69208884,-0.23,0.066,0.32056,0.33135,0.312695,-0.145416542,-0.176830155,-10.3502261,-0.360612,-0.528037467
2021/11/4,3183,-1.33,0.3063,3537.6,307.7463241,-1.152247719,3736.9,733.9499605,-0.754683602,3355.2,797.5130819,-0.215921223,-0.138099106,0.429277054,-1.206666667,2.491505569,-1.132,3.207279221,-1.052,3.231544522,-0.07,0.009,0.3212,0.32202,0.31419,0.070230608,0.21564715,-10.72763842,-0.407379,-0.60757182
2021/11/5,3508,-1.41,0.2942,3593.8,258.5743607,-0.331819442,3617.5,652.0528694,-0.167931168,3411.05,764.8803467,0.126751851,0.102104932,0.087077781,-1.333333333,1.191469681,-1.248,2.273992084,-1.12,3.13585714,-0.08,-0.1075,0.30926,0.31403,0.31445,-0.039503754,-0.109734362,-11.50995179,-0.414822,-0.583471809
2021/11/8,3492,-0.95,0.3614,2912.8,682.5757833,0.848550467,3129.6,676.7271237,0.535518656,3368.85,793.9947816,0.155101775,0.727857496,-0.054427295,-1.096666667,3.000799893,-1.206,3.217477273,-1.139,3.019821187,0.08,-0.104,0.33996,0.33026,0.32726,-0.052686763,-0.12311325,-7.750590433,-0.34333,-0.392300393
2021/11/9,3930,-1.36,0.3038,3062.2,823.6693511,1.053578112,3299.9,637.4923878,0.988403959,3387.75,803.0313538,0.675253833,0.125429553,0.23468426,-1.113333333,3.450043478,-1.212,3.296398034,-1.172,3.138356258,-0.41,-0.092,0.33946,0.33033,0.32677,-0.159380188,-0.106693425,-11.25624281,-0.413168,-0.483376697
2021/11/10,4442,-1.15,0.314,3249,1030.092714,1.158148178,3421.4,730.9829303,1.396202234,3431,836.3625504,1.208805917,0.130279898,0.266248575,-1.153333333,3.254596749,-1.16,2.790483829,-1.204,2.510203179,0.21,-0.0575,0.34342,0.32634,0.328745,0.03357472,0.192954908,-9.658947868,-0.3611,-0.330896445
2021/11/11,4712,-1.29,0.2924,3719.4,1059.248696,0.937079275,3516.9,834.7217035,1.431734667,3489.5,884.0915349,1.382775371,0.060783431,0.996610169,-1.266666667,1.697409791,-1.156,2.725611858,-1.212,2.547406524,-0.14,-0.049,0.33062,0.32311,0.32799,-0.068789809,-0.102364529,-10.91092311,-0.377196,-0.343001936
2021/11/12,4056,-1.46,0.2737,4126.4,471.3075429,-0.149371681,3539.7,847.1842316,0.609430606,3580.1,841.5594484,0.56549778,-0.139219015,1.006927264,-1.3,2.464386333,-1.242,3.149799994,-1.255,2.601192034,-0.17,-0.128,0.30906,0.31699,0.326635,-0.063953488,0.004836321,-12.12997063,-0.399602,-0.524195287
2021/11/15,3279,-1.5,0.2772,3380.6,1008.920116,-0.100701729,3314.8,963.7507515,-0.037146534,3466.15,815.7667543,-0.229416067,0.404884319,-0.261819,-1.446666667,1.74859944,-1.418,1.681499331,-1.289,3.062175697,0.02,-0.2135,0.26692,0.30517,0.3096,0.239159589,0.403210411,-12.14339805,-0.4158,-0.667889492
2021/11/16,3952,-0.94,0.3203,3228.6,792.1538992,0.913206387,3474,918.9531484,0.520157095,3438.65,787.8008214,0.651624098,0.205245502,-0.161290323,-1.32,5.226547618,-1.348,3.827040632,-1.252,3.520181813,0.56,-0.139,0.2725,0.30156,0.30778,0.155483405,-0.083676183,-7.785296259,-0.301082,-0.36387112
2021/11/17,3953,-0.73,0.3734,3208,766.1713255,0.972367374,3667.2,770.659429,0.370851234,3415.35,763.8057259,0.70390936,0.000253036,-0.025394477,-1.056666667,6.318639094,-1.202,5.58593233,-1.222,4.288272379,0.21,-0.0075,0.29244,0.30075,0.31192,0.165782079,0.010298674,-6.046212593,-0.272582,-0.244302465
2021/11/18,4446,-1.47,0.2834,3592.8,816.9710521,1.044345449,3762.6,804.8510145,0.849101247,3446.1,793.2328191,1.26053786,0.124715406,0.762886598,-1.046666667,6.053858274,-1.232,5.879357108,-1.274,4.15724909,-0.74,-0.0255,0.2956,0.29295,0.311605,-0.241028388,-0.406810467,-12.34797794,-0.416598,-0.442983589
2021/11/19,3564,-1.26,0.2912,3838.8,442.5603914,-0.620932206,3726,804.7145802,-0.201313614,3512.95,739.6110269,0.069022768,-0.198380567,0.526992288,-1.153333333,6.053858274,-1.18,5.342190562,-1.264,4.129542348,0.21,0.038,0.3091,0.29169,0.31101,0.027522936,0.268551324,-10.30543836,-0.366912,-0.544354828
2021/11/22,3826,-1.05,0.3087,3256.4,997.1212564,0.571244466,3232.2,838.7115515,0.707990726,3385.95,835.5018961,0.526689409,0.768022181,-0.032127498,-1.296666667,3.405935995,-1.324,2.746335741,-1.263,4.273392095,0.39,-0.065,0.2882,0.29032,0.303655,0.153587444,0.231146906,-8.66232831,-0.324135,-0.426780555
2021/11/23,4195,-1.03,0.323,3206.2,926.0433035,1.067768641,3399.5,848.1116606,0.937966116,3411.05,852.5777307,0.919505603,0.096445374,-0.056455241,-1.173333333,3.669495878,-1.236,3.034066578,-1.234,4.41084119,0.02,0.0115,0.29612,0.29586,0.305495,0.046323291,-0.107264153,-8.592143579,-0.33269,-0.336389453
2021/11/24,4073,-0.86,0.3609,3308,1000.216227,0.764834622,3573.4,780.9922748,0.639699029,3455.55,863.208609,0.715296388,-0.029082241,0.142817059,-0.98,1.657347278,-1.156,4.007487991,-1.168,4.456689354,0.17,0.068,0.31006,0.30958,0.308225,0.117337461,0.07101417,-7.148647313,-0.310374,-0.268655854
2021/11/25,3560,-0.99,0.3562,3563.6,819.4359646,-0.004393266,3601.5,774.2489192,-0.053600333,3458.15,863.4531819,0.117956598,-0.125951387,0.560035057,-0.96,1.410957122,-1.074,3.453572064,-1.117,4.115176788,-0.13,0.129,0.32328,0.31748,0.311325,-0.013022998,-0.130360459,-8.096018716,-0.352638,-0.396067909
2021/11/26,3759,-1.23,0.3211,3882.6,253.1783956,-0.488193314,3582.2,766.9118159,0.23053498,3528.1,825.6478732,0.279659171,0.055898876,0.737060998,-1.026666667,2.979731532,-1.032,2.113158773,-1.146,4.022377406,-0.24,0.167,0.33398,0.31756,0.30956,-0.098540146,-0.085517148,-10.12557431,-0.394953,-0.461595875
2021/11/29,3781,-0.99,0.3243,3098.4,828.8445572,0.823556111,3203.2,873.0211656,0.661839624,3464.6,860.0545515,0.367883641,0.75697026,-0.071691628,-1.24,7.855876781,-1.188,5.826614798,-1.172,4.722084286,0.82,0.03,0.32302,0.31654,0.304115,0.230740038,0.477882895,-8.155628167,-0.321057,-0.400168881
2021/11/30,4097,-0.92,0.3197,3205.8,931.985354,0.956238203,3384.7,848.5504044,0.839431572,3447.35,842.7039984,0.770911259,0.083575774,0.150842697,-1.24,7.855876781,-1.174,5.995228102,-1.124,4.687805457,0.07,0.0325,0.31572,0.3195,0.3044,-0.014184397,-0.244924435,-7.652793982,-0.294124,-0.334210339
2021/12/1,3944,-1.14,0.3169,3242.8,962.6072408,0.728438319,3562.7,744.3272951,0.512274644,3408.95,798.3760145,0.670172939,-0.037344398,0.049215217,-1.016666667,1.784264554,-1.156,5.976283126,-1.094,4.351404371,-0.22,0.043,0.31488,0.32443,0.305625,-0.008758211,0.005426186,-9.439432826,-0.361266,-0.414210417
2021/12/2,4035,-1.25,0.2885,3601.8,819.1487655,0.528841669,3583.6,755.3939664,0.597568977,3407.9,797.493567,0.786338631,0.023073022,0.801339286,-1.103333333,2.667358244,-1.222,5.602824288,-1.114,4.410206344,-0.11,-0.0335,0.30258,0.32241,0.306365,-0.089618176,-0.080859965,-10.37876173,-0.360625,-0.461195964
2021/12/3,4040,-0.73,0.3743,3979.4,123.7024656,0.489885143,3568.1,742.9422663,0.635177215,3483.8,780.8038773,0.712342774,0.001239157,0.87732342,-1.04,4.350310334,-1.006,3.187971142,-1.084,4.809274374,0.52,0.153,0.32474,0.32754,0.3117,0.297400347,0.387018523,-6.06210065,-0.273239,-0.227428892
